order_id,customer_id,order_date,origin,destination,depart_date,price_per_passenger,num_passenger,total_price,status,flight_id
896b9d09-d875-413a-8d3b-3f8239fa51c9,a4898038-091d-4a63-9189-1f8f709841b6,1/30/2025 23:05:40,ENE,MLG,2023-03-07,752331,2,1528845,pending,5470
5d50af87-dfd2-4eb8-ae26-e2ead5fab3b7,3cc3f107-f924-4c58-8d30-8c8b26916ded,1/25/2025 14:13:50,MOF,TNB,2023-05-28,1032682,1,2152514,confirmed,28855
bd73e927-5d96-423f-94fc-1ff70b6cdeaf,2f588032-f741-4688-9783-d994448903ed,12/8/2024 10:40:01,GHS,TXE,2023-05-09,744299,2,2176087,confirmed,6257
34fab5f4-9c95-46f0-945c-cd543c5bfaa5,96ce627d-f525-434f-adb8-7ea520548643,3/27/2025 17:53:35,MAL,MKQ,2023-04-22,1293812,1,1376160,cancelled,10721
9bc1b22d-d7b2-4ed9-9409-f0f781b188bd,76a50e5e-8bdb-4165-9a61-27dd97acf721,12/24/2024 02:53:12,AMQ,YIA,2023-02-24,776020,2,2395230,pending,33938
0860c88a-ec47-4eed-9e9b-eda0f5162d66,cf032e80-19f7-4fd0-8dc0-ab6df2ebd06d,5/2/2025 02:56:59,LUV,KBF,2023-01-17,909456,3,1980185,confirmed,33599
0789f9e2-87a8-49a1-b23a-7862bd3f33f3,baf4e672-24d2-4940-b8b8-0ac0878b743d,4/18/2025 18:37:42,NNX,KOE,2023-04-15,1176739,1,2166946,confirmed,1652
60e14436-b6e8-4a93-a429-b544c626feb6,49a45625-c81a-475b-8fa2-734a1898944a,4/6/2025 22:50:29,MKQ,PCB,2023-04-13,1238572,3,1461444,confirmed,19195
05f7da42-9f63-4561-8421-43a2fe46447c,a0a1cc18-11cd-4573-a68f-0d52ad4ace26,3/9/2025 01:10:11,WUB,RJM,2023-03-12,760612,1,2491140,pending,25052
8ee2e513-bcfc-4eb8-aa79-5dac8c539601,06a1c1ed-531f-4b25-8601-e0a9ed04b1a8,12/12/2024 15:20:57,JBB,NAH,2023-01-19,777232,1,1904437,pending,27387
754d61c9-3aa1-46ad-bc4c-be6ffa7a1ca1,351d6f31-ac6b-480f-9f94-806beffb6b3a,4/13/2025 01:21:14,UOL,KSR,2023-06-29,1027348,1,1391959,pending,9519
f9b2b966-2c66-4c90-aaec-4d83c72ec540,4c35cea1-6800-4011-b8c3-523e3399a8be,12/12/2024 06:10:38,TMH,TTR,2023-06-19,1533705,2,1515482,confirmed,16185
acb5351e-dc4c-40ec-9a6a-95fb5de15a8c,fb54fa22-f95c-4572-9cae-0d505eb6b11f,12/8/2024 11:54:29,TMY,OKQ,2023-02-08,1020800,3,2412079,pending,33788
7e8294a9-e532-46d4-8200-cc3a3998a0c2,663e9abd-420b-4821-b84b-556cfdb23c1e,3/24/2025 12:17:08,SQN,BXG,2023-06-27,973299,2,2023707,confirmed,21622
1328d0bf-1b78-4837-84c3-cb95c7ae5df2,85c62b54-b2f9-4158-8aa4-df504e01f759,5/15/2025 12:49:07,MNA,WHI,2023-05-19,1080838,2,2336730,pending,10029
c0661a4c-168d-4f64-8380-628a0a6bd183,941bd88b-eb7d-400c-8d76-cf2cc587f71b,4/17/2025 08:39:42,CBN,TMX,2023-01-19,1453726,2,2065638,cancelled,12449
62941963-5c37-4013-93f1-e2af0d6ef5b3,d323c385-1fbb-49c7-8054-2d979a52c131,1/9/2025 08:51:28,BEJ,PKU,2023-07-23,1099174,1,1595005,cancelled,45254
aad2a1cb-f8a1-42e2-a58a-ce16b429a2e2,137623f3-a7ca-4f5b-a6cf-978bf987702e,5/31/2025 00:11:15,TMY,RTU,2023-06-18,1480653,2,2406109,confirmed,34052
334b667f-2d91-465b-80e2-618650dff980,6eb632b5-6f6b-47e7-826e-ba9ad1e3e074,2/26/2025 10:01:43,WET,MRB,2023-01-17,1148659,2,2020725,confirmed,30448
298ab284-caaa-4bde-8730-801524fcb49a,15e9a61a-2c67-4010-9030-0e9aa6d5f6e7,1/11/2025 19:41:56,KBX,SBG,2023-01-23,1366942,1,2463065,confirmed,18395
900ae4ea-38bb-48a2-a6fa-3c201f1b38c0,0ded62ff-5d67-4d6e-a7e0-e95dd9fcac35,4/18/2025 10:49:40,BIK,GLX,2023-04-10,1356573,1,1720508,confirmed,34502
5ec9b34b-a231-41a0-9b31-b45cc6861677,fc331aca-6100-4258-a101-26fb0b833134,12/17/2024 00:02:55,DTB,BDO,2023-05-19,1460377,2,2449808,cancelled,30255
fb951d3c-27d2-4c26-ab97-5bd0280964fe,49e99440-ec16-4c26-b5f8-dad174c698e5,5/2/2025 05:25:13,KLP,LUW,2023-05-18,1263874,1,2109959,confirmed,18510
cdb9ff97-ffd8-4715-8889-b6b0b11ed4b2,0b2f1b63-35ac-457f-b779-d1771509a11e,1/27/2025 04:11:14,MOA,WHI,2023-03-21,1231098,2,1660829,cancelled,14473
03f42513-9b0a-4e49-9768-678cc941049b,ebc169f2-3923-4e84-a524-3146fa76f508,1/25/2025 20:49:19,TTE,LUW,2023-04-02,1494642,2,2018206,cancelled,3472
cd5e64b5-877f-41ef-b276-ab8142120918,be8133c5-a615-44bd-844c-3226b9aa53ca,1/18/2025 00:16:57,KMR,GEB,2023-05-10,1599977,1,2435672,pending,41797
33ac7500-98e9-49f5-bb1c-7dcfb1d909dc,d2e02f63-1e2a-4472-84f1-8a78a9db92dd,4/30/2025 07:28:21,BXT,CGK,2023-06-03,688129,2,2018966,pending,30269
10ee8c56-e0d6-4ced-b0f1-b322236a0b27,7b2745fd-c5bc-4a6c-9984-2848263d2179,1/25/2025 12:56:07,WAR,BKS,2023-01-06,1284259,1,2418740,confirmed,8330
c05699d8-f8c9-4278-905f-325c665aff13,fd76c0f9-c001-4bfc-b602-e81c92d3949f,2/13/2025 02:12:33,JOG,KOE,2023-05-27,959430,1,1331919,pending,34866
0967c1fe-a954-4574-a20c-837ee8c4db3f,c9e7df36-858a-4c22-bc43-6148cc84302a,3/8/2025 05:49:35,TXE,PPR,2023-05-16,1241467,3,1456255,cancelled,28273
53552c3b-6bb9-4821-afec-ebc5a71e9751,54779bf6-c726-4e1f-b441-c58767aca188,4/2/2025 07:26:45,MKF,MRB,2023-04-18,710792,1,2547893,confirmed,42846
177866f8-f6a4-4f41-8267-546d0ad22496,d8c88e88-64fc-466a-958c-f4f7f7063b95,3/1/2025 13:23:48,BXB,KDI,2023-03-03,977098,3,2253998,cancelled,6398
ef949c8c-b1f7-44f9-ace1-1ea2ebc6ab29,857a466f-d045-4dd7-be64-50ca5e190d68,4/25/2025 22:48:58,TJS,LBJ,2023-05-02,1118943,2,2297347,confirmed,32374
46c37755-12c7-47da-92d9-269143d94607,e45b9e4f-7587-4d98-8f64-0f592ed2f965,1/31/2025 17:03:15,ZEG,LUV,2023-05-21,755189,3,1351033,confirmed,35526
7ec5b93f-4560-4d3d-a645-a04dc539eae3,d9d5f87e-55a1-4623-a047-888953e7ec03,5/20/2025 10:36:22,KEI,SRG,2023-03-17,1250694,1,1742707,cancelled,24571
3884bb31-a0dd-49a6-9c05-ea2bad23e5ee,d26a5be0-e6f7-4c55-a39c-d1fcb9990688,4/1/2025 04:58:44,MPC,MKW,2023-04-17,968703,3,2635638,cancelled,18285
ce507a0d-fc4d-4696-8b04-d1943f90e55c,dfb09b3e-291e-4ec4-b513-e183908d4370,12/25/2024 13:03:44,SIW,BDJ,2023-03-21,869697,3,1559158,pending,18995
d41cca4a-893d-4ee0-9c4a-40a5312274c8,52a97a68-2069-4776-a700-34edb844bd18,3/11/2025 11:20:37,FOO,RTI,2023-05-05,906242,1,2555967,confirmed,23285
32f1fd42-006e-4c22-8dca-3530400d5ed4,5bba5342-73e4-44ca-a96d-e348a920cf9b,1/12/2025 16:16:34,TBX,TJG,2023-06-30,1300805,3,2352977,pending,17834
148db506-e0aa-4221-b3a6-7b7407769eff,7a29b07a-a8d2-4f68-a444-56cd75488e7c,2/15/2025 23:34:56,NAM,BJW,2023-01-30,1506576,3,1634376,confirmed,25123
2af2bd92-71d6-439c-86ab-25aa68aff8f1,6f168c59-1990-45c6-b867-3524ab1857b2,12/31/2024 01:47:20,NKD,JBB,2023-05-28,1368860,3,1629672,confirmed,5018
56b0bbc9-723e-4c43-a996-5bc78631cb63,6e1e5598-f5cd-4ce2-98d7-c3d089031553,12/25/2024 08:52:03,AXO,PGK,2023-06-06,1434664,3,1608348,pending,16371
c5367a73-f21c-4aae-b778-ec88175a5215,445387a6-ba71-49c0-bb6f-3104c850bbcc,3/2/2025 16:20:15,CJN,RSK,2023-02-16,964406,2,1575894,confirmed,29253
729185fe-7cfe-4cb6-8144-f720fa43b169,096abf4f-f689-469e-9375-06a726ed2b95,2/11/2025 01:04:39,JKT,DOB,2023-02-12,1390244,2,2325347,cancelled,8000
bafd1923-3150-4708-ac1c-c4bb31a22d8f,ef834289-0c45-409d-aa09-531655f98ef4,4/11/2025 09:15:21,SEQ,UGU,2023-05-13,707409,1,2532886,cancelled,22437
1adb8839-ec3a-4379-97e0-6e2f62427b1a,ab94f5c2-36b7-4beb-a159-88389f95ca41,1/5/2025 17:23:39,BEJ,LUV,2023-02-05,912463,3,2131770,pending,42964
eb6ad0dd-d893-44b2-be29-447ad3ff867c,94ad8a66-781f-41c6-bebe-06319b687fe2,1/12/2025 19:02:40,GYO,ENE,2023-04-26,994662,1,2493818,cancelled,2097
283c90e2-fe25-48b8-ada7-125358ecf9fd,1a33da50-fcef-4475-929b-ea5a7a29acca,4/2/2025 12:01:15,TJG,SIW,2023-03-27,973931,1,2349340,pending,25280
662081a8-080f-4366-bbb0-974ce0f8f2f7,7afc46f7-6bd8-45c3-ada8-7fb80626e0cc,1/21/2025 16:29:05,LKA,SAU,2023-03-02,1421716,1,2631358,confirmed,43364
fca6503a-fcdd-4c82-9061-2165a5d49b78,0ec1536b-e21e-469e-a755-7e3b2a57e672,12/16/2024 12:44:59,TXE,LKA,2023-01-15,1343133,2,2605458,confirmed,26202
b3d28f94-971b-44a2-928a-327239e67ad1,2d8171ef-0723-4f33-92fa-8361a4e224a5,2/11/2025 16:45:13,NBX,BXB,2023-04-05,799755,1,2635515,cancelled,19716
16d29dd6-fd1f-4bd0-9d34-2fb9002213cc,adb374c1-a311-4448-9f8f-93085afae35e,2/14/2025 12:31:16,GLX,IUL,2023-05-09,1414981,2,2612168,cancelled,29310
8eccc70b-fe85-4457-bba2-5a81da92a06a,98880530-3b9f-47e9-8cd5-ea75d82f762e,1/11/2025 09:49:35,MAL,LII,2023-05-28,959907,2,2111606,pending,15079
51c77786-944f-4ee3-8de8-93c9b4bb38e7,04e50435-4baf-43af-8d3e-18f6cf849e5b,3/5/2025 22:51:29,MKQ,RDE,2023-02-02,949680,2,1438794,cancelled,5106
9a0be420-6055-409b-97ea-3df690727856,c164deec-6bb9-43a5-aefc-b051c0719b9f,12/7/2024 02:41:59,WASS,AAS,2023-05-11,1477409,3,2252700,pending,29313
a0e69b1a-1164-4894-bbea-c2250b4eb428,2fedb7ed-7eec-411d-b137-b5a5a7852b00,3/10/2025 17:04:19,DTB,ARD,2023-04-18,1530820,1,1866591,pending,2840
206c7564-56aa-4f41-9636-e2f1a0811ab1,845f080e-add1-4e8d-9a3c-18b5d77291cd,4/6/2025 08:44:07,UBR,LUV,2023-04-30,946141,2,2189760,pending,3385
11025c6e-e985-444c-8d9b-2fdcfd8a3156,5e4caabc-1698-402a-976c-528548d17cac,12/21/2024 17:25:58,CXP,LWE,2023-06-24,1278430,2,1791808,cancelled,43620
679af7b2-5e0e-4ea1-b727-348dddd1900f,12c4e8b7-b0de-4fe5-ac96-1fb3d3edeb44,5/17/2025 10:24:32,RAQ,KBF,2023-03-03,730004,2,1657715,confirmed,42822
fd7ea243-255a-43fe-9e92-774cf189f684,f5ae300d-e6b1-466c-a9d1-b60f5c53d095,3/29/2025 17:08:16,SUP,MAP,2023-06-02,1477675,2,1583943,cancelled,13494
72d9e315-0c16-438f-8ce3-79f4db1faa10,ccf03579-a0dd-4e38-a12d-abca2e518308,1/19/2025 12:55:29,LMU,CXP,2023-05-24,829703,2,2155587,cancelled,17070
e81e3a9a-7992-4e7c-84c0-124e9b9954a9,8519df9f-b818-45e4-9368-c3e8d3c69550,1/12/2025 22:48:10,WNI,INX,2023-05-12,1261391,2,1683342,confirmed,7532
8c20b7a2-b24f-4259-b243-bfd0d5c9c9ca,d2a3e7ff-2bfe-4d9f-a31e-b7ea5fe1f30f,5/20/2025 15:51:16,MTW,LSW,2023-02-15,1216897,1,2062843,cancelled,37052
f020df26-29de-4b04-8809-3c25d66d1656,7be82893-6e64-4730-b569-5ed57b040160,12/15/2024 16:22:17,PKU,KDI,2023-06-26,1318625,2,2099542,cancelled,7737
f512d67b-5b82-4bdd-9abb-13bbebd917f1,d3ee161e-7c5f-41f2-9bcd-ce14c059c107,12/11/2024 00:54:02,ARD,JBB,2023-05-05,874787,1,1843839,cancelled,7711
65096b24-47e0-4399-982b-b7b5efa11379,ddbfd95e-6802-4891-82bb-d6dd41f6c0ca,4/30/2025 12:25:25,HLP,UPG,2023-04-09,886196,1,2035202,pending,1620
8c7be62c-2a90-4064-9b38-b839fadca283,182a893a-8f66-4dac-8a2d-581aa3888643,3/27/2025 09:15:39,SUB,BPN,2023-04-18,1162757,1,1954908,pending,13976
4d89420e-9dea-4cd1-b807-1794df50fd39,5df5dae3-7190-41a8-bdbb-326186dcc5aa,2/19/2025 02:26:08,SQG,PKN,2023-03-15,1173037,3,1592238,cancelled,23253
45f63429-4d89-4547-bfde-dfa064ad1cbb,ff1e5a17-e552-48ab-b6e8-d35ffb86b951,12/10/2024 21:08:11,DJB,EWE,2023-05-13,781844,3,1593031,confirmed,15262
36cf5af1-cf84-4948-a191-8c229e71c7d9,656649c9-752b-4bb9-b389-07dbc8854136,4/20/2025 13:06:41,DOB,DUM,2023-04-05,813264,2,1806650,confirmed,1432
db151ff9-3049-469e-b3af-118882c34258,b27e403a-6e28-4d33-8199-c1c30322f196,3/20/2025 02:31:15,ARD,ONI,2023-02-28,1152175,1,2603608,cancelled,9068
2e4f611b-51ec-4b8d-9ee2-d1bfa0df7d81,586f4164-3347-43ff-8a87-c8e2103ba673,12/30/2024 19:50:34,BIK,RPI,2023-05-09,924747,2,2110227,confirmed,37482
d0fb3f58-893e-4a34-bb04-f556db242080,256756ae-b4ef-43e3-bd09-b3ad91bad6b9,1/21/2025 22:10:34,PWL,KSX,2023-01-29,1188532,2,2373439,confirmed,27038
171e5172-9bbc-40a0-b47f-aa49ce3be551,770b4120-0261-4c91-9cbe-cf03e47e7e6c,3/28/2025 02:46:32,BDO,KEI,2023-01-01,1471380,3,1930814,confirmed,9558
2ab60115-a261-4957-8c6a-9f790f44cd3c,54e2bd03-40eb-424e-852d-e0c8ff72a71e,3/3/2025 06:16:24,MKF,WNI,2023-03-19,1081029,3,2305407,pending,9436
76a9de79-a1f9-47d1-90ab-6d0f0c04f8d8,d55f4079-f01c-4a2a-8f63-53d0b29700c2,3/23/2025 05:52:04,TIM,PDG,2023-02-18,1410727,2,2070845,confirmed,37767
c56e28fb-080f-4c8e-87c7-8d38d164bf1a,e220f12b-56c9-4d5e-ad0a-bb49c7911db8,5/5/2025 13:11:21,LLG,KDI,2023-04-21,1111160,3,2188712,pending,163
0e46ddd5-1c91-4348-85bf-a83a2977cdd2,2c49b452-7ed9-41c8-aa93-2c10a874847c,3/30/2025 14:46:54,MES,LLG,2023-01-26,978805,1,2065170,cancelled,34743
5ed32d1c-0ea7-4c8a-b710-ce6d72248156,6c920a45-b473-4e6f-9ba4-51ea20e1795c,2/1/2025 19:35:00,PKN,BXW,2023-03-03,1205924,1,2353741,cancelled,19676
7f0194ff-0897-46f6-be58-84fc82248668,08d6c3c9-c07f-4892-bf71-950991240227,3/24/2025 15:53:03,WNI,SUB,2023-06-21,689845,1,2548512,pending,8462
75224e13-7652-42bb-8f9c-66788985884d,7c5f0dc5-9bc4-42c1-adf3-dee4942de689,12/28/2024 16:12:18,DJB,KEI,2023-03-16,1562543,2,2315877,pending,17016
b1d045e5-701c-4184-9119-5719faceadd4,cc504883-b8e9-4923-89f5-36cc77b2244a,12/15/2024 08:43:46,KBF,ELR,2023-06-12,1582556,2,1340260,cancelled,32592
6d681e1e-6361-45c0-80a3-5f39ef0ea081,98412bd4-5d57-4f75-84cb-c28184696bb7,2/10/2025 03:23:48,KAZ,TMH,2023-05-08,1391892,2,2123858,confirmed,28048
88067ecf-0ba4-455f-af13-3bf92be35307,7f4c07c5-3e34-400e-9733-4da348e70787,3/5/2025 08:31:24,ONI,KRC,2023-03-06,1006150,3,1810381,cancelled,34783
8edbe7c2-e2a6-472d-bf65-4875795bc293,09b16bbc-9bc6-4f41-967d-c62ccde5f6cb,12/17/2024 21:13:10,KSR,NRE,2023-04-21,1363559,3,2335888,pending,9834
affd9da3-7e98-4628-9399-51520a145957,0e2d7d16-1bbe-4720-9e16-c6a3a9d5df14,4/2/2025 12:39:20,BXD,RKI,2023-05-30,885504,3,1573049,confirmed,7897
2333d229-fd41-4e61-b349-d362f344b563,3919ac51-f803-4a57-900f-0da1d065919b,2/4/2025 22:49:18,KNG,TJG,2023-03-26,799073,1,2396736,cancelled,32973
16e74b6c-7d49-49ca-90f5-59d35c0fdada,06385561-9316-4a5b-a6ba-1717f83c0430,4/5/2025 01:08:42,LPU,DTD,2023-05-02,725406,3,1849060,confirmed,41801
5cc606b2-50d8-416b-9f85-6c1a5ed0198c,a72d41d8-7b04-4620-a532-f52d94ff3637,3/19/2025 08:19:35,BTO,MDC,2023-03-02,1113305,2,1766368,confirmed,30509
ae653c22-e729-4c82-9a3e-e7b991eb245b,afa6a64b-baef-4081-ab45-f8383c1a8406,12/23/2024 04:19:17,UPG,TKG,2023-04-10,934597,3,1337055,confirmed,5348
c7cf7694-4da7-4377-b595-6c801a4b8f0a,798ee76d-693b-49ea-8ea3-784c820bf367,2/3/2025 11:19:39,SKJ,IUL,2023-02-08,938388,3,1403788,confirmed,30315
c3334a4c-94f1-4ff3-b09b-c8a847c06631,817e3f28-0068-4dcf-aead-e64ce02d2847,12/22/2024 21:15:07,KMR,AHI,2023-04-04,651848,3,2592203,cancelled,2644
d12d5bc2-ac58-4cf8-afd5-955bd1762b31,b57db87d-eb48-46ae-95fe-90e7e5caba98,1/25/2025 03:00:41,KRC,RUF,2023-07-03,1095069,3,2599507,cancelled,40786
af485ab8-11c4-47a4-8bcf-966934fa06ab,d91673f1-83ed-4bb2-8171-fa60caf16547,3/5/2025 17:14:44,BTH,UBR,2023-05-18,1438205,3,2232333,cancelled,18682
4b6a8e22-ba73-40f9-bbf4-c0b882c8117b,c009f99d-727b-4d44-9041-0b09a7f88bd7,12/20/2024 13:15:14,SOQ,ELR,2023-03-24,1155110,2,2077879,pending,38329
1bc098ac-346e-495c-a4a1-0e69880083d1,471db673-9c65-408d-a3db-6eb94c7baf5f,2/10/2025 15:30:29,AMQ,BDJ,2023-02-02,1339832,3,2584312,confirmed,15893
b8fe2371-1115-4aff-b2e6-a893fdc207a7,f61ecd10-e255-4077-9856-f92d90e38307,2/17/2025 03:46:16,ARD,NTX,2023-05-20,842960,2,2198598,cancelled,17074
75063ce6-0c3e-484f-9d55-f1e201bee9f9,c657b5f5-dfb7-4b55-9382-057166a4cc38,12/16/2024 12:58:37,KSR,BXT,2023-05-11,1015239,1,1788462,confirmed,36769
e717c6fe-910e-4274-8d33-995bb945b126,507f8199-68ff-4c30-ac11-cf9d455c151d,5/29/2025 18:42:20,JBB,GLX,2023-04-30,1301940,2,1709114,cancelled,30683
6dd9fa6d-bb2c-42eb-ad32-18df7977b4e0,69505a88-9cbb-4910-bd34-e559503bea05,4/23/2025 19:08:56,LSW,KNO,2023-01-24,831281,1,1751937,confirmed,32263
14c74cb8-9fb6-41e4-ac35-725d988009f4,383ed898-0655-4561-a398-9dd7fe09c47f,4/16/2025 10:10:56,JBB,PKU,2023-04-11,1193857,3,1881113,cancelled,31359
9e0038a5-de1b-4ae5-b162-25a1ba07ec5b,d1dbd222-84bd-4849-b642-2ea6d8a650bc,1/3/2025 12:04:49,BXD,RUF,2023-03-18,1275287,3,1510001,confirmed,14290
a68be453-a8a7-4e28-8641-7ce059133de8,2f9c0938-fcac-45e8-bc76-6cb1b4066da1,4/4/2025 20:17:42,CGK,MJU,2023-06-24,1378228,3,1354717,pending,7928
c75c68eb-47ac-47d5-9e52-8d0fef0f3fc8,6cee21a6-ad22-4c2c-bd5a-451870ccff8b,3/22/2025 09:51:10,WRR,MDC,2023-04-28,1044703,2,1891428,cancelled,1172
2bcee7c6-1bf9-474c-810d-cfebe8cb97ae,b3598336-acc5-4737-b46b-06f0b9768d39,12/9/2024 16:45:20,SIQ,JKT,2023-02-24,1364273,3,2528521,pending,11919
461a3aee-f6fb-444b-9f61-e404661f425c,2c2b45e0-77ad-4eeb-a876-09358c033c8d,2/2/2025 05:36:46,WGP,DJJ,2023-03-07,1156240,1,2138204,pending,41904
276edad5-e44e-4f9a-8d1d-96cf98f87eb9,10d8ab9b-2731-400b-acb7-028133857949,3/27/2025 09:15:31,AKM,AXO,2023-05-09,669817,2,2586909,pending,39111
bac7fd53-e140-4f4f-a6dd-fdf781bfbc0f,0e842daa-2db6-4f42-acd6-251ab34ebea6,1/21/2025 22:33:23,TJC,WHI,2023-02-03,1327753,1,2534826,cancelled,11930
93b6804b-d447-46d9-ad3c-011d8d71a9b0,42a55666-8d6c-4e99-8da0-a01f72f4b859,1/9/2025 04:26:47,DJB,BMU,2023-04-04,1386822,2,1688012,cancelled,2540
2b861aa9-cebb-41fd-b299-23c1721bb8ee,39734fa4-aa5d-4dd1-b5a4-1d8998563a1e,5/4/2025 02:54:36,TJC,AXO,2023-03-26,887340,3,1770387,pending,36728
63be68cf-e35c-408a-b154-6e9a61df95c8,68807967-b0e4-4978-acbd-a4841c32fb40,3/16/2025 22:13:34,LPU,AEG,2023-04-12,713644,3,2518104,confirmed,22670
682f3856-dd8a-4c07-92c4-07a409148a6c,e0a0a42d-9563-4e3b-92e3-898b9e0e8ef7,4/4/2025 22:21:41,MKQ,NDA,2023-01-14,901935,1,1836839,cancelled,5433
37b79d95-8889-4049-9f26-fe234d59fa8e,917ed7a1-6e0e-457f-9f97-9999568d2dda,5/10/2025 17:11:09,PDG,EWE,2023-05-10,1371321,1,2584252,pending,20645
eeadf8e0-0073-4db5-85e3-24cfe410c7ab,a0826bc3-0774-40ca-b8f8-ea7a8399b94a,1/20/2025 20:22:15,SQN,DTD,2023-01-16,1017903,2,1830312,cancelled,18746
a9ecd454-2607-40c1-a2b3-b92803dbded7,58f7a273-a8fe-467b-b503-8dc90173d87a,2/26/2025 22:04:17,NAM,PSJ,2023-03-26,1225166,1,1781246,pending,28229
505a8169-3ac5-495d-b088-34bf5412de49,36189769-1cd4-4731-8e00-bc1ae30942a9,2/25/2025 21:09:07,WHI,FLZ,2023-05-23,1549720,3,2620627,confirmed,34522
80dbd553-5bd3-4d71-b6e6-8a651b43c1eb,03ac890a-630f-46af-b852-d386cd191cb9,2/11/2025 07:12:47,BJK,BIK,2023-05-16,1528987,2,1582792,cancelled,31704
f5b5e104-47f5-4787-9697-b7490010f68f,f0a41c8f-9ef6-4368-8706-2bf4f6d26294,6/3/2025 08:19:32,KLP,RSK,2023-01-21,1587138,2,2052966,confirmed,26929
a8c3ee41-aa1e-41d3-a507-0077cb3b0f37,be70d48d-dd17-44e3-bc9b-1f5c8415adba,3/24/2025 00:44:40,MXB,SHE,2023-05-31,1067139,1,1922679,cancelled,18323
26cafcf2-a1ef-4e4c-bd2d-be229d144a2e,272bbd96-01ce-43f9-b473-b21f05949486,2/19/2025 23:35:54,KJX,LBJ,2023-01-24,1106285,3,2367528,confirmed,22361
16965031-adb9-4f8a-8bc3-bfe823c173a1,b284c061-3b38-4bef-b284-0329eb66c268,1/18/2025 03:50:32,BDO,KNG,2023-03-12,936810,1,2275746,pending,29056
a8de5bfc-ee6c-4dc7-95e8-a4992d645423,87976292-242d-4184-94b9-43e932275b9b,3/17/2025 01:21:21,RTG,SNX,2023-06-02,730580,1,2078112,cancelled,42892
518102ac-9740-41d7-87ff-697e3755ca57,f2d59412-ac49-4c9d-a375-4770bdf2139f,2/19/2025 13:41:13,KSX,BUI,2023-06-24,1005982,2,2271443,confirmed,16377
fc5adef5-c2c1-4eca-90ee-499762e8c925,f4abe303-f941-442d-9079-5430432d269a,2/27/2025 11:29:06,TPK,PPJ,2023-04-25,1535408,3,2430535,confirmed,6589
71b168e6-20ac-4509-99ec-f7ca994055fa,d74ad658-c468-4c52-9203-226e94382caa,1/24/2025 10:21:40,NTI,UPG,2023-01-20,884893,2,1828209,cancelled,25001
891421b0-8ef4-46ee-9bfc-2e1247c7967e,24ebad93-a730-40d3-97ce-6f096b285069,12/17/2024 03:21:25,BIK,BXG,2023-06-17,895027,1,1472606,confirmed,6305
4ea661d5-7a8c-4675-bce9-4caf1a64e2e1,c1a8b6d1-4a5e-4766-8d16-0c5ac1c88072,4/19/2025 07:38:42,SBG,RDE,2023-05-02,884099,1,1374448,pending,7346
8b703cab-3fd6-4d8c-9ba4-b962ddc7fe31,9454edbe-2848-4be1-9ebe-a1f0c8f7eab1,2/15/2025 03:31:45,BXD,LUV,2023-04-01,1205152,2,1552865,pending,29301
225fa5e4-005a-4f79-86ab-44aa0886bbfc,dd63f58d-ba72-4dda-82ff-a1b491c6d105,2/2/2025 18:52:03,CBN,NRE,2023-06-06,1415127,2,2472960,cancelled,24260
97d31b87-bfb0-49a1-b6e8-57c523a9cf2d,a12508fe-3e87-4a2a-957e-fcabfbc8bf93,1/4/2025 16:06:38,DRH,SNX,2023-06-29,1405585,3,1501910,confirmed,25471
a3ca1c03-4568-402d-8aa8-74bb04113947,5cb00e7e-1214-4625-9216-8d74f9b55aa2,4/25/2025 17:05:03,DTD,AMQ,2023-04-02,1466852,1,2308103,pending,23018
6fc84675-a3fd-4d4d-a833-106ef1492522,8f70dfd2-d3b8-49b9-a85f-1127315dff4d,12/6/2024 05:09:58,JBB,MNA,2023-02-24,744554,3,2218542,pending,15353
25145a71-b396-4aef-bc09-3cfe91b84f52,b5a976a0-c64c-4896-b419-635723a2fbb5,2/19/2025 05:06:14,AMQ,NKD,2023-05-26,1584841,2,2564154,confirmed,33366
57f6cfbd-d126-4a28-840c-4e8bf7d389c8,8bd3507a-e0ad-4052-a23d-3a1b0b27dda5,4/3/2025 16:35:31,KOX,TJC,2023-01-02,1563518,3,1476569,confirmed,19447
7f077700-5f33-4540-bd50-122ea162c717,629ad6db-50fe-4e49-b38e-48b0ef5005ab,12/13/2024 22:57:42,WGP,PSJ,2023-04-01,1062793,3,2055891,confirmed,2337
5f531a67-423f-4f3d-b22c-93f12c7e7207,47ec4a2f-8300-4279-8a9e-ae0a1fcc3af9,2/10/2025 01:07:37,BTJ,WHI,2023-06-28,1391746,2,1628635,confirmed,9880
72f6900a-e58a-40ad-873d-710716c8bd01,8c1d0b0a-fafd-4c9e-8764-bf1506de8514,3/15/2025 07:43:56,SIQ,LLN,2023-03-27,897332,2,1997760,cancelled,32317
29d77471-66f0-47d6-bacd-2a3163cbb8c6,752ac395-d055-408e-bef1-729d17543c54,1/31/2025 05:57:21,MKW,UPG,2023-04-12,1037101,3,2586021,confirmed,33341
a928dd5e-fd10-4a67-a1f0-3c0dc5d4d134,2a366fec-1d16-4361-81c4-a6b9b0478ebe,4/14/2025 22:58:05,SBG,GHS,2023-05-06,1386977,1,2137095,confirmed,7522
39d4aa34-e30d-404e-80c9-94bfd63bd701,713ce297-e0ee-4f65-9615-8132007e2cbd,2/11/2025 02:47:20,DTB,LUV,2023-02-24,659405,3,1550326,pending,6172
